timestamp,routing_key,headers.name,headers.user_who_performed_action,count
2020-05-04 22:46:01,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:01,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:02,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:02,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:03,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:03,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:04,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:04,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:05,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:05,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:06,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:06,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:07,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:07,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:08,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:08,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:09,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:09,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:10,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:10,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:11,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:11,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:12,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:12,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:13,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:13,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:14,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:14,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:15,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,2
2020-05-04 22:46:16,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:16,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:17,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:17,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:18,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:18,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:19,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:19,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:20,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:20,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:21,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:21,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:22,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:22,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:23,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:23,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:24,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
