timestamp,routing_key,headers.name,headers.user_who_performed_action,count
2019-02-02 02:13:00,channel.created,10.238.28.1:43956 -> 10.238.28.5:5672 (2),bus-consolesaas,1
2019-02-02 02:13:00,channel.created,10.238.28.1:43956 -> 10.238.28.5:5672 (3),bus-consolesaas,1
2019-02-02 02:13:00,channel.created,10.238.28.1:46910 -> 10.238.28.5:5672 (1),bus-legibase,1
2019-02-02 02:13:00,channel.created,10.238.28.1:52166 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-02 02:13:00,channel.created,10.238.28.1:52166 -> 10.238.28.5:5672 (2),bus-consolesaas,1
2019-02-02 02:13:00,channel.created,10.238.28.1:52166 -> 10.238.28.5:5672 (3),bus-consolesaas,1
2019-02-02 02:13:00,channel.created,86.65.167.130:57052 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-02 02:13:00,connection.created,10.238.15.51:61132 -> 10.238.28.5:5672,bus-blsenior,1
2019-02-02 02:13:00,connection.created,10.238.28.1:43956 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-02 02:13:00,connection.created,10.238.28.1:46910 -> 10.238.28.5:5672,bus-legibase,1
2019-02-02 02:13:00,connection.created,10.238.28.1:52166 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-02 02:13:00,connection.created,10.238.28.3:38230 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-02 02:13:00,connection.created,10.238.28.3:38231 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-02 02:13:00,connection.created,10.238.28.3:38234 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-02 02:13:00,connection.created,86.65.167.130:57052 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-02 02:23:00,connection.created,10.238.28.3:60150 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-02 02:23:00,connection.created,10.238.28.3:60152 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-02 02:23:00,connection.created,10.238.28.3:60154 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-03 02:11:00,channel.created,10.238.28.1:34562 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-03 02:11:00,channel.created,10.238.28.1:34562 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-03 02:11:00,channel.created,10.238.28.1:34562 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-03 02:11:00,channel.created,10.238.28.1:51452 -> 10.238.28.5:5672 (1),bus-legibase,2
2019-02-03 02:11:00,channel.created,10.238.28.1:60884 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-03 02:11:00,channel.created,10.238.28.1:60884 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-03 02:11:00,channel.created,10.238.28.1:60884 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-03 02:11:00,connection.created,10.238.28.1:34562 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-03 02:11:00,connection.created,10.238.28.1:51452 -> 10.238.28.5:5672,bus-legibase,1
2019-02-03 02:11:00,connection.created,10.238.28.1:60884 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-04 09:37:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-04 09:39:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-04 12:52:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:53:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:54:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:56:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:57:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,3
2019-02-04 13:00:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,4
2019-02-04 13:03:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:04:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-04 13:08:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,3
2019-02-04 15:42:00,channel.created,86.65.167.130:30154 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 15:42:00,connection.created,86.65.167.130:30154 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-04 18:52:00,connection.created,10.238.15.51:49675 -> 10.238.28.5:5672,bus-blsenior,1
2019-02-04 18:53:00,channel.created,10.238.15.51:49675 -> 10.238.28.5:5672 (1),bus-blsenior,2
2019-02-04 21:59:00,connection.created,10.238.28.3:55128 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-04 21:59:00,connection.created,10.238.28.3:55130 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-04 21:59:00,connection.created,10.238.28.3:55132 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 08:35:00,channel.created,10.34.132.254:56454 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 08:35:00,connection.created,10.34.132.254:56454 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 11:13:00,channel.created,10.238.28.1:35224 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 11:13:00,channel.created,10.238.28.1:35224 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 11:13:00,channel.created,10.238.28.1:35224 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 11:13:00,connection.created,10.238.28.1:35224 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 11:44:00,channel.created,10.238.28.1:35260 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 11:44:00,channel.created,10.238.28.1:35260 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 11:44:00,channel.created,10.238.28.1:35260 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 11:44:00,connection.created,10.238.28.1:35260 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 11:56:00,channel.created,10.238.28.1:35264 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 11:56:00,channel.created,10.238.28.1:35264 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 11:56:00,channel.created,10.238.28.1:35264 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 11:56:00,connection.created,10.238.28.1:35264 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:37:00,channel.created,10.238.28.1:35324 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:37:00,channel.created,10.238.28.1:35324 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:37:00,channel.created,10.238.28.1:35324 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:37:00,connection.created,10.238.28.1:35324 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:43:00,channel.created,10.34.132.254:62169 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 12:43:00,connection.created,10.34.132.254:62169 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:48:00,channel.created,10.34.132.254:4453 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:48:00,channel.created,10.34.132.254:4453 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:48:00,channel.created,10.34.132.254:4453 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:48:00,connection.created,10.34.132.254:4453 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:50:00,channel.created,10.34.132.254:4476 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:50:00,channel.created,10.34.132.254:4476 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:50:00,channel.created,10.34.132.254:4476 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:50:00,connection.created,10.34.132.254:4476 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:53:00,channel.created,10.34.132.254:4538 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:53:00,channel.created,10.34.132.254:4538 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:53:00,channel.created,10.34.132.254:4538 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:53:00,connection.created,10.34.132.254:4538 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:58:00,channel.created,10.238.28.1:35344 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:58:00,channel.created,10.238.28.1:35344 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:58:00,channel.created,10.238.28.1:35344 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:58:00,channel.created,10.238.28.1:35348 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:58:00,channel.created,10.238.28.1:35348 -> 10.238.28.5:5672 (2),bus-consolesaas,2
