timestamp,routing_key,headers.name,headers.user_who_performed_action,count
2019-02-04 12:53:00,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:54:36,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:56:31,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:57:19,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:57:37,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 12:57:41,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:00:19,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:00:24,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:00:33,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:00:51,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:03:57,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:04:24,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:04:29,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:08:25,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:08:40,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 13:08:55,channel.created,10.238.28.3:60152 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 15:42:25,channel.created,86.65.167.130:30154 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-04 15:42:25,connection.created,86.65.167.130:30154 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-04 18:52:55,connection.created,10.238.15.51:49675 -> 10.238.28.5:5672,bus-blsenior,1
2019-02-04 18:53:01,channel.created,10.238.15.51:49675 -> 10.238.28.5:5672 (1),bus-blsenior,2
2019-02-04 21:59:31,connection.created,10.238.28.3:55128 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-04 21:59:31,connection.created,10.238.28.3:55130 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-04 21:59:31,connection.created,10.238.28.3:55132 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 08:35:38,connection.created,10.34.132.254:56454 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 08:35:39,channel.created,10.34.132.254:56454 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 11:13:57,channel.created,10.238.28.1:35224 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 11:13:57,channel.created,10.238.28.1:35224 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 11:13:57,channel.created,10.238.28.1:35224 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 11:13:57,connection.created,10.238.28.1:35224 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 11:44:26,channel.created,10.238.28.1:35260 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 11:44:26,channel.created,10.238.28.1:35260 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 11:44:26,channel.created,10.238.28.1:35260 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 11:44:26,connection.created,10.238.28.1:35260 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 11:56:52,channel.created,10.238.28.1:35264 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 11:56:52,connection.created,10.238.28.1:35264 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 11:56:53,channel.created,10.238.28.1:35264 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 11:56:53,channel.created,10.238.28.1:35264 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:37:48,channel.created,10.238.28.1:35324 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:37:48,channel.created,10.238.28.1:35324 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:37:48,channel.created,10.238.28.1:35324 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:37:48,connection.created,10.238.28.1:35324 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:43:47,channel.created,10.34.132.254:62169 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 12:43:47,connection.created,10.34.132.254:62169 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:48:30,connection.created,10.34.132.254:4453 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:48:31,channel.created,10.34.132.254:4453 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:48:31,channel.created,10.34.132.254:4453 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:48:31,channel.created,10.34.132.254:4453 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:50:02,channel.created,10.34.132.254:4476 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 12:50:02,connection.created,10.34.132.254:4476 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:50:03,channel.created,10.34.132.254:4476 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 12:50:03,channel.created,10.34.132.254:4476 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:50:03,channel.created,10.34.132.254:4476 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:53:55,channel.created,10.34.132.254:4538 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:53:55,channel.created,10.34.132.254:4538 -> 10.238.28.5:5672 (2),bus-consolesaas,1
2019-02-05 12:53:55,connection.created,10.34.132.254:4538 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:53:56,channel.created,10.34.132.254:4538 -> 10.238.28.5:5672 (2),bus-consolesaas,1
2019-02-05 12:53:56,channel.created,10.34.132.254:4538 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:58:09,channel.created,10.238.28.1:35344 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:58:09,channel.created,10.238.28.1:35344 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:58:09,channel.created,10.238.28.1:35344 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:58:09,connection.created,10.238.28.1:35344 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:58:52,channel.created,10.238.28.1:35348 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 12:58:52,channel.created,10.238.28.1:35348 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 12:58:52,channel.created,10.238.28.1:35348 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:58:52,connection.created,10.238.28.1:35348 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 13:13:32,channel.created,10.34.132.254:4822 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 13:13:32,connection.created,10.34.132.254:4822 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 13:13:33,channel.created,10.34.132.254:4822 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 13:13:33,channel.created,10.34.132.254:4822 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 13:20:57,channel.created,10.238.28.3:55130 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 13:21:08,channel.created,10.238.28.3:55130 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 13:22:48,channel.created,10.34.132.254:4898 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 13:22:48,channel.created,10.34.132.254:4898 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 13:22:48,channel.created,10.34.132.254:4898 -> 10.238.28.5:5672 (3),bus-consolesaas,1
2019-02-05 13:22:48,connection.created,10.34.132.254:4898 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 13:22:49,channel.created,10.34.132.254:4898 -> 10.238.28.5:5672 (3),bus-consolesaas,1
2019-02-05 13:57:35,connection.created,10.34.132.254:5451 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 13:57:36,channel.created,10.34.132.254:5451 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 13:57:36,channel.created,10.34.132.254:5451 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 13:57:36,channel.created,10.34.132.254:5451 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:07:40,channel.created,10.34.132.254:5590 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:07:40,connection.created,10.34.132.254:5590 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:07:41,channel.created,10.34.132.254:5590 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:07:41,channel.created,10.34.132.254:5590 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:10:04,channel.created,10.34.132.254:5630 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:10:04,channel.created,10.34.132.254:5630 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:10:04,channel.created,10.34.132.254:5630 -> 10.238.28.5:5672 (3),bus-consolesaas,1
2019-02-05 14:10:04,connection.created,10.34.132.254:5630 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:10:05,channel.created,10.34.132.254:5630 -> 10.238.28.5:5672 (3),bus-consolesaas,1
2019-02-05 14:14:12,channel.created,10.34.132.254:5704 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 14:14:12,channel.created,10.34.132.254:5704 -> 10.238.28.5:5672 (2),bus-consolesaas,1
2019-02-05 14:14:12,channel.created,10.34.132.254:5704 -> 10.238.28.5:5672 (3),bus-consolesaas,1
2019-02-05 14:14:12,connection.created,10.34.132.254:5704 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:14:31,connection.created,10.34.132.254:5718 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:14:32,channel.created,10.34.132.254:5718 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:14:32,channel.created,10.34.132.254:5718 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:14:32,channel.created,10.34.132.254:5718 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:30:10,connection.created,10.34.132.254:6112 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:31:39,connection.created,10.34.132.254:6145 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:33:05,channel.created,10.34.132.254:6231 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:33:05,connection.created,10.34.132.254:6231 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:33:06,channel.created,10.34.132.254:6231 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:33:06,channel.created,10.34.132.254:6231 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:34:38,channel.created,10.34.132.254:6345 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 14:34:38,connection.created,10.34.132.254:6345 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:34:39,channel.created,10.34.132.254:6345 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 14:34:39,channel.created,10.34.132.254:6345 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:34:39,channel.created,10.34.132.254:6345 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:36:06,connection.created,10.34.132.254:6381 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:36:07,channel.created,10.34.132.254:6381 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:36:07,channel.created,10.34.132.254:6381 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:36:07,channel.created,10.34.132.254:6381 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:43:12,channel.created,10.34.132.254:6537 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 14:43:12,connection.created,10.34.132.254:6537 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:43:13,channel.created,10.34.132.254:6537 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 14:43:13,channel.created,10.34.132.254:6537 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:43:13,channel.created,10.34.132.254:6537 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:53:50,channel.created,10.238.28.1:35628 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:53:50,channel.created,10.238.28.1:35628 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:53:50,channel.created,10.238.28.1:35628 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:53:50,connection.created,10.238.28.1:35628 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:56:57,connection.created,10.34.132.254:6715 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:56:58,channel.created,10.34.132.254:6715 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:56:58,channel.created,10.34.132.254:6715 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:56:58,channel.created,10.34.132.254:6715 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 15:03:27,channel.created,10.34.132.254:6827 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 15:03:27,channel.created,10.34.132.254:6827 -> 10.238.28.5:5672 (2),bus-consolesaas,1
2019-02-05 15:03:27,connection.created,10.34.132.254:6827 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 15:03:28,channel.created,10.34.132.254:6827 -> 10.238.28.5:5672 (2),bus-consolesaas,1
2019-02-05 15:03:28,channel.created,10.34.132.254:6827 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 15:06:40,channel.created,10.238.28.1:35634 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 15:06:40,channel.created,10.238.28.1:35634 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 15:06:40,channel.created,10.238.28.1:35634 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 15:06:40,connection.created,10.238.28.1:35634 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 15:35:59,channel.created,10.238.28.3:55130 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 16:01:28,channel.created,10.238.28.3:55130 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 21:59:03,connection.created,10.238.28.3:38412 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 21:59:03,connection.created,10.238.28.3:38414 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 21:59:03,connection.created,10.238.28.3:38416 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 13:22:37,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 13:22:51,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 13:30:23,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 15:16:11,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 15:16:37,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 15:19:52,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 15:43:27,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 15:43:36,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 20:08:11,connection.created,10.238.28.3:48960 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 20:08:11,connection.created,10.238.28.3:48962 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 20:08:11,connection.created,10.238.28.3:48964 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 21:42:06,connection.created,10.238.28.3:49448 -> 10.238.28.5:5672,bus-consolesaas,1
