timestamp,user_id,event_type,cl0,cl1,cl2,cl3,cl4,count
2019-06-19 10:38:45,404132,USER_UPDATED,10260,192565,7035,323209,3444,1
2019-06-19 10:38:55,404132,PROFILE_CREATED,10260,192565,7035,323209,3444,1
2019-06-19 20:02:10,421992,PROFILE_UPDATED,235643,235644,385130,252759,235642,3
2019-06-19 20:02:11,421992,PROFILE_UPDATED,235643,235644,385130,252759,235642,1
2019-06-19 20:02:11,422262,PROFILE_UPDATED,14166,19939,21567,20948,11061,6
2019-06-19 20:02:12,421992,PROFILE_UPDATED,235643,235644,385130,252759,235642,1
2019-06-19 20:46:52,421992,PROFILE_UPDATED,235643,235644,385130,252759,235642,3
2019-06-19 20:46:53,421992,PROFILE_UPDATED,235643,235644,385130,252759,235642,1
2019-06-19 20:46:54,421992,PROFILE_UPDATED,235643,235644,385130,252759,235642,1
2019-06-20 20:02:08,421992,PROFILE_UPDATED,235643,235644,385130,252759,235642,5
2019-06-21 13:50:46,433160,USER_CREATED,5927,396665,509470,56776,355462,1
2019-06-21 13:51:14,433160,PROFILE_CREATED,5927,396665,509470,56776,355462,3
2019-06-21 13:51:15,433160,PROFILE_CREATED,5927,396665,509470,56776,355462,1
2019-06-21 15:42:29,433160,USER_UPDATED,5927,396665,509470,56776,355462,1
2019-06-24 06:18:13,180009,PROFILE_UPDATED,343298,36,222737,214914,22780,2
2019-06-24 06:29:17,261470,PROFILE_CREATED,53866,42635,42666,52759,47692,1
2019-06-24 20:02:09,180009,PROFILE_UPDATED,343298,36,222737,214914,22780,2
2019-06-24 20:02:12,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-24 20:46:40,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-25 20:02:09,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-25 20:46:20,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-26 20:02:10,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-26 20:47:06,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-27 20:02:10,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-27 20:46:59,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-28 20:02:08,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-28 20:46:59,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-29 20:02:10,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-06-30 20:02:08,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,1
2019-06-30 20:02:14,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,2
2019-06-30 20:02:14,296487,PROFILE_UPDATED,16672,19591,23489,15779,18339,1
2019-06-30 20:02:15,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,22
2019-06-30 20:02:16,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,23
2019-06-30 20:02:17,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,22
2019-06-30 20:02:18,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,22
2019-06-30 20:02:19,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,20
2019-07-01 20:46:46,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:47,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:46:48,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:49,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:50,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:51,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:52,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:53,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:46:54,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:55,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:56,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:57,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:46:58,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:46:59,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:00,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:01,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:02,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:03,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:47:04,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:05,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:06,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:07,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:08,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:47:09,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:10,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:11,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:12,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:47:13,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:47:14,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
